id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
2630,0,4,10,0,1,1,0,1,5,3,0,0,0,15,0,0
2631,2,4,0,4,1,0,0,2,2,5,0,0,1,1,1,0
2632,3,0,7,1,3,1,0,0,3,1,2,0,0,1,1,0
2633,2,1,4,4,0,1,0,0,0,2,0,0,2,7,0,1
2634,0,0,6,0,1,0,1,0,0,2,0,0,0,13,1,0
2635,1,1,1,1,0,0,0,0,0,2,0,0,0,4,2,0
2636,0,0,2,0,2,0,0,0,0,1,3,0,0,1,2,1
2637,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
2638,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
2639,2,1,3,3,0,4,0,1,0,11,6,0,0,7,0,0
2640,1,0,2,0,1,2,0,2,0,9,1,0,0,8,28,1
2641,0,0,0,2,8,1,0,0,2,0,0,0,1,8,1,1
2642,4,1,3,1,7,1,0,2,2,0,4,0,1,1,2,1
2643,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1
2644,1,0,21,0,3,10,0,3,1,0,0,0,0,1,1,1
2645,9,0,3,0,0,0,0,1,2,0,0,0,1,11,0,1
2646,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2647,3,0,13,3,0,1,1,0,1,2,0,0,0,0,1,1
2648,2,0,2,1,2,0,0,4,0,1,0,2,0,0,0,1
2649,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,0
2650,1,0,1,0,0,0,1,1,5,0,0,0,2,10,0,0
2651,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1
2652,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1
2653,36,1,14,0,0,25,0,4,1,3,0,7,0,4,13,1
2654,0,0,0,0,0,13,0,0,1,4,28,0,0,4,1,0
2655,0,1,10,0,2,0,2,2,0,5,1,0,1,1,0,1
2656,0,0,6,0,2,2,0,0,3,0,0,0,0,1,2,0
2657,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2658,0,0,35,0,2,1,0,1,0,4,1,0,1,6,0,0
2659,0,0,3,0,0,1,0,0,0,0,0,0,0,4,1,1
2660,1,1,0,0,1,0,0,0,2,3,0,0,0,14,1,1
2661,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,3,0,14,0,0,1,4,0,1,2,11,1,1,2,2,0
2663,1,2,4,0,0,0,0,4,1,0,0,5,1,6,1,0
2664,4,23,20,0,0,8,0,2,6,3,1,0,0,4,1,1
2665,1,0,83,18,0,9,4,0,0,5,0,0,0,6,0,0
2666,5,4,1,0,2,0,0,2,0,2,0,2,1,4,4,0
2667,0,17,9,1,0,0,0,0,2,9,0,38,2,17,0,0
2668,0,1,1,2,2,1,1,0,0,0,0,0,0,0,12,0
2669,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0
2670,4,0,7,0,1,10,0,1,2,9,2,0,0,7,1,0
2671,0,2,1,2,0,0,0,0,0,1,1,1,1,9,5,0
2672,0,1,23,0,1,0,0,0,0,2,0,0,0,12,0,1
2673,2,1,5,1,1,0,1,0,5,4,0,0,2,6,1,0
2674,1,2,2,0,0,2,7,1,1,6,0,0,0,0,2,0
2675,3,3,1,0,0,0,0,2,2,6,0,0,1,3,1,0
2676,1,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0
2677,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,1
2678,5,1,13,0,3,0,0,0,0,0,1,0,1,9,0,1
2679,0,1,59,1,0,4,0,1,21,1,1,0,0,3,2,0
2680,0,6,0,0,0,0,0,1,1,1,0,1,3,1,0,0
2681,0,0,1,0,0,0,0,0,1,0,0,0,0,11,2,0
2682,1,0,0,0,0,0,0,1,0,3,1,0,0,11,1,0
2683,1,0,4,2,0,3,0,1,0,0,45,0,0,10,0,1
2684,1,0,0,0,6,1,0,4,0,4,3,0,0,0,0,1
2685,1,0,5,0,2,0,0,0,2,0,0,0,0,1,0,1
2686,2,1,7,0,0,0,1,1,0,1,0,1,0,7,0,0
2687,1,8,0,1,1,0,0,0,1,0,0,19,0,8,0,1
2688,3,1,6,0,0,0,0,2,0,17,1,1,0,2,4,0
2689,1,2,0,2,3,0,0,0,7,0,0,0,1,1,0,0
2690,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2691,6,2,9,3,0,7,0,0,0,2,0,0,0,7,2,1
2692,2,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0
2693,9,4,2,0,1,6,1,0,26,5,0,0,1,80,0,0
2694,0,0,8,0,1,1,0,0,0,0,0,0,0,5,3,1
2695,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0
2696,5,0,0,0,1,0,0,0,0,6,2,0,0,12,3,0
2697,1,18,0,0,0,2,2,0,20,1,0,0,0,33,0,0
2698,0,3,3,0,1,1,1,1,2,2,0,0,0,2,0,0
2699,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1
2700,2,0,29,0,1,0,0,2,0,4,0,0,0,5,2,0
2701,1,6,23,0,3,1,0,2,0,3,1,0,1,4,1,0
2702,0,0,3,3,0,0,3,0,12,1,3,3,0,17,2,1
2703,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1
2704,3,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
2705,3,1,5,0,2,0,4,2,3,6,0,0,1,1,0,0
2706,9,2,0,0,5,0,15,1,0,1,0,0,6,1,4,1
2707,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,1,1,7,1,0,1,0,1,1,4,2,0,0,10,2,1
2709,7,7,34,0,3,6,0,0,0,5,0,0,2,25,5,0
2710,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2711,0,2,5,0,0,0,0,0,0,0,0,3,0,1,1,0
2712,1,5,6,0,0,2,0,0,1,1,0,2,0,0,0,1
2713,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2714,37,1,8,1,1,15,1,4,2,2,1,0,0,2,2,0
2715,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2716,0,3,5,2,0,0,0,0,1,0,0,0,2,5,3,0
2717,0,2,3,1,4,0,4,0,0,2,0,3,2,8,0,0
2718,0,0,3,0,0,8,0,1,0,0,0,17,0,2,1,0
2719,0,5,1,0,2,0,0,0,0,0,1,1,0,6,0,0
2720,5,4,1,1,0,1,0,0,0,0,0,1,1,6,0,0
2721,42,6,8,0,8,0,0,4,1,1,1,2,1,1,28,0
2722,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2723,1,1,0,0,0,1,0,0,2,1,0,1,0,0,1,0
2724,0,5,6,0,0,0,2,0,3,0,2,0,2,4,0,1
2725,0,2,0,0,0,0,2,1,0,4,1,0,3,0,0,0
2726,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2727,9,0,3,0,0,7,0,2,0,0,0,0,1,0,6,0
2728,0,8,4,1,3,0,0,0,0,0,0,0,0,1,0,1
2729,0,7,9,0,0,0,0,0,0,2,0,0,2,2,5,1
2730,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,1
2731,6,0,0,1,1,0,0,2,2,1,5,1,0,1,5,0
2732,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2733,0,0,6,0,5,0,3,0,0,1,0,0,0,43,0,0
2734,2,1,4,1,1,0,0,0,2,0,0,0,0,3,0,1
2735,2,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0
2736,4,1,5,1,0,4,5,2,3,22,3,0,1,0,2,1
2737,2,0,2,0,1,0,0,1,2,0,1,0,0,3,0,0
2738,0,2,2,0,1,9,0,2,1,0,22,0,1,13,0,1
2739,1,0,2,0,0,0,0,0,2,3,0,3,0,46,0,1
2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2741,1,0,9,1,3,0,0,2,0,3,0,0,0,0,1,0
2742,1,1,2,1,0,1,2,0,0,3,0,1,2,0,1,0
2743,1,1,1,1,0,3,0,0,0,4,0,0,2,2,3,0
2744,2,5,29,0,0,1,0,0,0,0,1,0,2,59,1,1
2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,3,2,0,1,0,0,1,0,0,4,0,2,2,0,1,1
2747,2,1,40,1,1,1,3,2,0,3,1,1,2,2,4,0
2748,0,4,2,2,1,7,0,1,1,5,0,1,0,7,0,0
2749,2,2,2,1,0,1,0,2,0,13,3,3,0,1,0,0
2750,6,4,60,0,0,0,1,1,2,1,0,0,0,19,3,0
2751,1,0,0,0,1,0,0,0,1,0,1,0,1,4,0,1
2752,0,2,3,1,1,8,0,0,0,5,0,0,0,0,0,0
2753,2,3,17,0,8,0,1,2,1,2,0,0,0,20,2,0
2754,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2755,13,18,5,0,0,0,4,0,0,9,0,2,0,1,0,1
2756,5,1,0,0,7,0,0,0,1,2,0,0,1,21,2,1
2757,5,0,0,0,1,0,7,0,2,0,1,0,0,0,0,1
2758,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1
2759,5,0,3,0,2,4,0,17,6,5,1,0,1,2,1,0
2760,2,0,7,1,0,0,0,1,0,3,0,0,0,0,6,1
2761,1,0,79,0,0,2,0,0,3,1,0,1,2,1,0,1
2762,3,2,9,1,0,0,1,1,1,4,3,0,0,0,2,0
2763,8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2764,0,2,5,1,1,2,0,0,0,1,3,0,0,20,0,0
2765,0,1,0,0,4,0,0,0,2,4,1,0,0,0,0,1
2766,2,2,34,0,1,9,0,0,0,0,0,5,0,2,0,1
2767,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2768,2,0,9,0,1,4,0,0,1,1,0,2,1,2,0,0
2769,3,4,5,1,1,0,0,0,11,7,0,1,0,42,42,1
2770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2771,1,9,6,0,0,6,0,2,0,10,5,0,1,2,1,1
2772,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2773,43,2,8,2,0,1,4,0,5,0,0,6,1,13,2,1
2774,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,1
2775,0,8,3,0,2,6,4,1,18,0,0,0,0,7,0,1
2776,0,0,1,1,1,0,0,0,4,2,1,1,0,10,1,0
2777,1,0,0,1,0,102,0,1,3,1,5,0,6,22,1,0
2778,3,0,0,1,0,2,0,0,0,15,0,0,3,7,1,0
2779,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0
2780,0,0,0,0,0,7,7,0,0,0,0,0,0,38,3,1
2781,0,0,51,1,0,6,0,0,1,24,0,1,0,7,0,0
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2783,0,2,16,2,2,0,0,0,23,2,3,0,0,2,0,1
2784,1,2,1,0,0,0,0,1,0,1,2,3,4,0,0,0
2785,2,0,8,0,0,9,0,1,1,4,4,0,0,7,0,0
2786,1,0,5,0,0,0,0,0,5,0,1,0,0,0,0,1
2787,2,1,1,0,1,1,0,0,0,2,0,0,0,8,0,0
2788,26,0,0,1,1,56,0,0,0,0,39,0,0,30,0,1
2789,0,0,2,0,5,0,0,0,2,2,4,0,0,0,0,1
2790,2,7,9,0,1,0,1,0,3,2,0,0,0,21,0,1
2791,2,3,11,0,0,1,11,0,0,3,0,4,0,4,0,0
2792,0,5,0,0,0,0,0,1,1,5,0,0,2,0,1,0
2793,0,14,17,9,0,5,1,2,0,3,0,1,1,1,9,0
2794,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,1
2795,1,6,1,1,0,0,0,2,1,0,0,0,0,0,2,0
2796,0,0,7,0,0,0,0,0,2,2,0,0,0,7,1,0
2797,2,2,3,0,1,0,0,3,0,11,13,0,2,15,2,0
2798,3,0,9,14,0,13,5,0,10,0,0,1,0,22,0,1
2799,6,3,36,1,0,1,0,0,1,11,0,1,0,11,0,0
2800,6,0,0,0,3,0,0,0,1,1,0,0,0,13,0,1
2801,0,5,9,1,0,0,0,0,1,31,3,1,0,0,1,1
2802,3,0,3,1,0,1,0,0,0,0,0,0,1,7,0,0
2803,0,0,0,0,0,2,0,0,0,2,0,0,1,20,0,0
2804,0,9,23,1,0,4,0,1,4,0,3,0,1,0,1,0
2805,0,0,0,0,1,0,0,3,0,4,1,0,0,0,2,0
2806,1,0,3,1,3,0,0,0,0,0,1,0,0,1,0,0
2807,12,0,4,0,3,4,0,1,0,5,2,1,1,2,1,0
2808,1,4,7,2,0,1,1,0,3,1,2,0,0,12,1,0
2809,0,10,5,0,0,0,1,0,1,1,0,1,2,3,0,1
2810,5,3,0,1,5,2,0,1,2,4,0,1,4,9,0,0
2811,7,0,21,1,5,1,1,0,10,3,0,1,0,5,0,1
2812,0,0,2,1,0,0,0,4,1,1,0,6,1,0,1,1
2813,0,0,6,2,0,0,3,0,0,0,3,0,1,8,1,0
2814,0,0,0,0,1,1,0,0,0,4,1,0,1,3,1,0
2815,1,0,2,0,0,0,0,0,5,0,2,0,0,1,0,1
2816,10,5,4,0,0,0,0,0,0,1,0,0,0,20,0,1
2817,2,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0
2818,3,0,1,0,0,0,0,0,2,2,0,1,0,14,1,1
2819,0,3,10,0,0,3,3,0,0,32,0,0,0,2,2,0
2820,1,0,2,0,1,0,0,0,2,3,0,0,0,0,0,0
2821,0,1,5,0,0,0,0,0,2,4,2,1,0,10,2,0
2822,2,0,0,1,4,1,0,0,2,0,0,0,0,1,1,0
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
2824,2,2,1,0,0,1,0,0,0,1,8,1,1,2,0,1
2825,3,1,47,2,0,2,0,1,7,9,0,2,2,4,1,0
2826,7,0,2,0,3,4,0,0,0,0,1,2,1,0,0,1
2827,0,0,1,0,0,1,0,1,6,1,26,0,1,3,1,0
2828,17,2,0,0,2,0,1,1,0,4,10,1,2,1,0,0
2829,0,5,3,0,0,2,2,0,13,2,0,0,1,11,11,0
2830,2,1,7,0,3,1,2,0,0,4,0,1,1,7,0,1
2831,9,10,0,2,0,0,0,0,0,3,2,0,0,1,0,0
2832,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0
2833,7,0,13,0,2,0,0,1,0,0,1,0,0,2,0,1
2834,6,2,61,1,0,0,7,0,2,0,0,0,1,13,37,0
2835,3,0,11,1,0,0,0,2,0,1,0,0,0,0,0,1
2836,3,0,2,0,0,0,4,0,1,0,0,0,0,0,0,1
2837,0,2,16,0,0,0,0,0,0,11,0,1,0,0,0,1
2838,2,0,13,0,0,1,3,0,0,4,0,0,0,5,2,0
2839,2,1,2,1,0,0,8,0,0,4,0,0,1,3,0,1
2840,0,1,7,1,0,0,0,4,0,5,0,0,1,12,1,0
2841,4,0,2,1,5,0,0,1,0,2,2,0,1,4,1,0
2842,0,0,0,1,0,0,1,0,4,0,2,0,0,2,0,0
2843,0,0,21,1,2,0,0,1,0,1,0,0,0,0,2,1
2844,1,1,6,1,0,0,0,1,2,1,0,0,2,5,1,0
2845,0,0,1,0,2,0,0,0,4,0,1,0,0,8,0,0
2846,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
2847,28,0,2,0,4,0,0,0,8,3,1,1,2,2,1,1
2848,0,1,13,0,0,1,0,0,1,3,1,0,0,2,0,1
2849,0,0,0,1,0,12,0,13,1,17,0,0,1,0,1,1
2850,25,4,2,1,2,7,1,0,2,1,9,0,0,6,2,0
2851,0,1,0,0,0,1,0,0,0,1,0,0,0,13,1,1
2852,0,7,2,2,0,47,0,0,6,3,0,0,1,6,5,1
2853,9,0,2,0,0,1,0,0,7,0,0,0,3,7,22,0
2854,5,0,6,1,3,4,0,0,0,2,3,6,1,2,2,0
2855,0,0,1,0,0,0,0,0,3,3,1,2,0,10,1,1
2856,0,0,1,0,0,0,0,0,0,0,3,0,0,36,1,1
2857,3,1,3,0,0,44,0,0,0,0,4,0,3,0,0,1
2858,0,0,3,0,0,0,5,2,6,0,0,0,0,0,2,1
2859,2,2,16,1,1,1,0,0,5,2,0,0,5,0,1,0
2860,2,1,14,2,0,0,1,1,0,4,0,0,0,3,0,1
2861,7,18,27,1,0,2,0,1,5,5,0,1,2,10,1,1
2862,0,8,9,1,9,0,0,0,0,3,0,4,0,43,0,0
2863,2,0,1,2,0,6,0,0,2,0,0,0,0,1,3,1
2864,0,1,2,0,0,9,0,1,0,2,0,0,0,4,0,0
2865,0,1,7,0,0,1,0,0,0,0,0,0,1,8,1,0
2866,2,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1
2867,1,0,7,0,1,6,0,1,1,1,1,0,0,0,0,0
2868,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1
2869,6,0,13,0,0,2,0,1,0,1,0,2,1,5,3,0
2870,2,0,10,1,5,2,0,1,0,4,9,1,0,0,7,0
2871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2872,0,8,1,1,1,0,2,0,1,0,1,3,2,1,0,0
2873,0,0,8,0,0,1,0,3,0,0,0,1,1,0,0,0
2874,0,0,4,1,7,0,7,0,0,1,1,0,0,4,0,0
2875,0,0,3,0,0,1,0,0,0,0,1,0,0,39,2,1
2876,1,2,6,1,1,0,6,2,0,6,2,0,1,1,0,0
2877,2,2,10,0,1,0,0,1,0,0,7,8,4,4,0,0
2878,2,0,6,0,2,0,0,0,0,0,0,0,0,1,5,1
2879,1,0,0,1,0,0,0,0,6,2,0,0,0,4,1,1
2880,0,3,6,0,3,2,0,4,0,0,1,0,0,4,4,0
2881,3,1,3,0,0,0,1,0,2,4,0,1,0,6,1,1
2882,29,0,7,0,0,0,0,1,0,2,0,2,0,0,0,0
2883,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0
2884,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2885,2,0,2,1,2,0,0,2,0,4,3,0,0,0,0,0
2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2887,1,3,18,1,26,5,0,1,2,2,2,0,0,7,1,0
2888,0,0,6,0,1,1,0,0,2,0,1,0,1,0,1,1
2889,3,4,0,0,0,0,0,3,2,0,0,0,0,6,2,1
2890,2,0,0,0,3,1,0,0,0,0,0,0,1,8,0,0
2891,0,0,1,0,1,1,5,0,0,2,0,0,1,0,0,0
2892,0,0,0,1,1,0,0,0,2,3,3,0,2,0,4,0
2893,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1
2894,1,1,1,0,2,0,0,0,0,1,0,1,1,5,2,1
2895,0,9,0,9,0,0,2,1,0,9,0,8,4,0,0,0
2896,5,3,10,0,1,2,2,0,0,0,0,0,0,0,2,0
2897,3,1,2,0,0,0,0,0,5,1,0,1,1,0,1,1
2898,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1
2899,3,9,59,0,0,1,2,0,0,1,0,0,0,0,0,0
2900,0,0,6,0,0,0,0,0,2,4,0,0,0,0,1,0
2901,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
2902,1,0,1,0,0,1,0,0,2,2,0,4,0,0,1,0
2903,7,0,22,0,5,10,0,0,0,1,15,0,0,0,0,0
2904,0,0,5,1,3,4,0,2,0,3,0,0,0,2,0,1
2905,4,0,2,0,1,1,1,2,1,7,6,4,3,9,0,0
2906,24,7,4,0,8,0,3,0,0,5,4,7,0,8,1,1
2907,0,1,4,0,3,2,0,2,0,0,0,8,0,2,0,0
2908,0,3,3,0,0,0,0,2,1,2,2,0,1,3,1,1
2909,4,0,8,0,0,0,0,0,0,2,26,0,1,0,2,1
2910,0,0,3,2,1,1,0,1,0,0,3,0,0,2,0,0
2911,0,7,1,1,0,0,0,0,1,1,0,1,0,53,4,1
2912,4,0,1,0,4,0,1,0,13,5,2,1,0,3,2,1
2913,1,5,1,0,0,0,0,0,1,0,7,0,3,3,2,0
2914,4,0,4,0,1,5,0,0,2,0,0,0,0,2,0,0
2915,38,2,1,1,1,0,0,2,24,0,2,0,0,2,1,1
2916,4,0,3,0,5,1,0,0,0,0,0,13,0,0,12,0
2917,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1
2918,2,0,2,0,1,0,0,0,4,1,1,0,0,0,3,0
2919,2,10,7,5,0,1,0,0,10,3,0,0,0,18,3,0
2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921,0,0,10,0,2,0,0,0,0,0,1,0,1,0,0,1
2922,1,0,14,0,2,1,0,0,1,1,2,2,0,7,1,0
2923,0,0,7,4,7,0,1,0,0,0,0,0,1,16,15,1
2924,0,2,68,1,1,0,2,0,0,3,0,0,3,3,1,0
2925,1,0,6,1,0,0,0,2,0,10,0,0,0,1,0,0
2926,0,0,1,1,0,13,0,0,0,4,0,0,0,0,3,0
2927,0,1,13,1,0,2,0,4,0,0,1,0,2,2,1,1
2928,1,0,11,1,0,0,1,1,0,1,0,0,0,1,0,1
2929,6,1,1,4,0,0,0,0,0,1,2,0,1,13,5,1
2930,0,10,2,1,0,1,0,0,0,4,40,10,2,17,1,0
2931,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,1
2932,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0,1
2933,2,0,6,0,0,0,0,1,1,0,1,0,0,0,2,1
2934,0,3,1,0,0,0,0,0,0,1,2,15,1,3,0,0
2935,0,2,3,0,3,1,0,0,0,1,0,1,0,3,0,1
2936,1,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0
2937,4,4,10,1,10,3,6,0,0,1,0,1,0,4,2,0
2938,0,1,6,0,1,0,1,4,0,0,1,1,3,3,0,0
2939,1,1,0,0,0,1,0,3,0,1,3,0,0,6,1,1
2940,1,1,3,0,0,0,0,2,3,0,0,0,0,12,0,1
2941,0,0,0,1,0,0,0,1,0,2,2,0,1,3,1,1
2942,0,0,6,0,0,0,0,0,0,1,1,1,0,5,3,1
2943,2,6,0,2,0,1,0,0,0,2,0,0,0,2,1,0
2944,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2945,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2946,0,0,0,0,3,0,0,0,0,1,0,0,0,23,0,1
2947,2,0,3,1,2,0,0,0,4,2,1,0,1,1,0,0
2948,0,1,10,0,0,0,3,0,1,12,0,1,1,10,4,1
2949,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2950,0,0,0,1,0,40,0,0,0,1,0,0,0,23,2,1
2951,0,0,7,1,2,0,2,2,0,0,0,0,0,3,19,0
2952,3,7,4,0,1,0,10,1,1,6,1,0,0,1,1,0
2953,3,1,5,0,8,0,0,0,1,3,4,2,1,3,0,0
2954,0,0,1,0,6,4,0,1,5,4,5,0,2,4,0,0
2955,1,0,2,0,5,0,0,1,5,0,0,0,1,1,0,0
2956,0,5,14,0,0,9,1,1,0,2,0,0,2,4,0,0
2957,0,0,0,0,3,0,4,0,2,1,0,0,27,9,1,0
2958,5,1,2,0,5,3,8,2,1,6,0,0,0,5,0,1
2959,0,0,27,0,0,0,0,1,0,2,0,0,0,10,0,0
2960,2,1,2,0,2,5,2,1,0,1,2,1,0,11,1,1
2961,0,1,2,0,6,2,0,0,3,5,0,0,1,8,2,1
2962,1,0,0,0,0,1,0,0,1,6,0,0,0,18,0,0
2963,10,0,24,0,0,0,6,0,15,32,9,0,2,21,1,0
2964,0,2,2,0,3,0,0,2,7,2,0,0,0,12,0,0
2965,0,1,45,1,0,0,0,1,0,2,0,1,3,4,37,1
2966,3,0,0,1,0,0,3,0,1,2,0,3,0,2,0,0
2967,26,4,1,4,5,2,2,0,0,0,0,2,0,0,3,0
2968,0,5,3,1,2,1,4,4,1,0,0,4,2,12,9,0
2969,0,1,5,0,1,10,0,0,0,0,1,0,0,0,1,0
2970,1,1,0,0,0,6,0,3,1,1,7,0,0,7,0,1
2971,2,0,2,0,7,0,4,0,0,0,1,0,0,2,0,0
2972,0,0,4,0,1,0,0,0,0,0,0,13,1,0,0,0
2973,1,0,0,0,3,1,0,1,0,1,2,0,1,3,0,0
2974,1,1,6,10,2,0,0,0,0,7,9,0,0,0,2,0
2975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2976,0,0,0,1,1,0,0,0,4,7,0,0,0,0,0,0
2977,2,2,62,0,9,0,0,0,1,0,2,0,0,0,2,0
2978,27,4,13,1,3,0,0,2,4,1,3,0,0,2,1,1
2979,2,2,2,0,0,0,0,0,0,1,4,0,0,7,1,0
2980,1,3,21,0,1,0,1,0,0,1,1,2,2,0,0,0
2981,1,0,52,1,0,9,1,0,0,2,0,3,3,5,0,1
2982,8,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0
2983,7,2,0,1,0,14,0,1,0,4,3,0,2,5,0,1
2984,4,2,0,0,5,1,0,2,16,1,4,1,0,15,0,1
2985,0,1,1,2,2,0,1,0,0,6,0,0,2,28,1,1
2986,0,0,1,0,0,0,0,0,1,8,2,0,0,0,0,1
2987,0,3,1,0,0,0,0,1,1,2,0,0,0,0,2,1
2988,0,1,6,1,6,2,0,0,0,37,6,6,4,3,1,1
2989,1,1,6,0,0,14,0,0,2,0,0,1,4,4,0,1
2990,2,0,1,1,0,0,0,3,0,0,0,0,3,1,2,0
2991,0,1,5,0,2,0,0,2,0,0,0,0,0,1,0,1
2992,1,0,3,0,5,4,0,0,5,0,1,0,0,0,0,1
2993,2,0,1,0,0,1,0,1,0,1,0,0,1,12,0,0
2994,7,0,2,0,1,1,0,1,0,0,2,0,0,44,4,0
2995,2,0,5,0,0,2,0,0,1,12,0,2,0,0,0,1
2996,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,1
2997,7,0,0,0,0,1,0,0,0,2,0,1,0,2,2,1
2998,2,0,0,4,5,0,12,0,1,0,1,0,0,9,0,1
2999,2,0,6,1,0,1,2,1,0,2,1,27,0,5,0,0
3000,1,7,3,1,3,4,11,1,0,7,3,3,2,158,2,1
3001,7,2,63,0,0,0,0,0,0,4,0,2,4,17,2,0
3002,0,0,51,1,0,0,0,0,1,0,4,0,0,0,3,1
3003,8,0,1,3,8,1,5,0,13,6,2,0,1,6,0,0
3004,0,0,4,0,2,5,0,0,4,0,0,0,0,0,0,0
3005,0,3,4,0,1,2,1,1,0,4,0,0,1,2,1,0
3006,9,0,2,0,1,4,1,0,0,7,0,0,0,18,2,0
3007,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1
3008,9,0,1,2,0,1,0,0,0,6,1,7,0,29,10,0
3009,1,0,7,1,0,0,1,0,1,1,0,0,0,2,0,1
3010,2,0,0,0,1,0,0,1,0,0,0,0,1,8,40,0
3011,0,1,5,3,0,0,2,0,3,18,1,0,0,8,0,0
3012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3013,0,10,1,0,0,0,12,0,15,4,0,3,0,22,2,1
3014,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3015,4,0,2,1,1,1,0,1,0,0,2,0,0,1,0,0
3016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3017,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
3018,2,1,17,4,0,2,0,1,0,3,2,0,0,40,0,0
3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020,0,0,16,2,1,0,5,0,0,2,0,0,1,2,0,0
3021,5,3,3,1,0,1,0,3,1,0,0,0,1,2,0,0
3022,4,3,0,0,1,1,0,0,25,2,0,2,0,0,10,0
3023,2,0,1,0,0,0,0,1,3,0,2,0,2,2,0,0
3024,14,3,3,2,0,3,5,9,0,2,1,0,2,0,3,1
3025,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1
3026,0,0,9,1,1,3,0,0,6,5,1,0,0,6,0,0
